cycle,day,Temp,B_mean,B_sd,CTmin_mean,CTmin_sd,CTmax_mean,CTmax_sd,Topt_mean,Topt_sd,B_CTmin_cov,fitness_mean,fitness_sd
18499,135000,14.4612,34.3725,0.817324,2.59742,0.798127,36.9699,1.11153,25.5124,0.9421,-0.0347631,0.356121,0.0374712
18500,135010,17.5,34.3582,0.812987,2.59331,0.793588,36.9515,1.10406,25.4988,0.935778,-0.0358921,0.515344,0.0468904
18501,135020,20.5388,34.3426,0.814513,2.59364,0.797837,36.9362,1.10733,25.4887,0.939254,-0.0369028,0.648167,0.0566597
18502,135030,23.4854,34.3293,0.819083,2.60392,0.798375,36.9332,1.108,25.4901,0.939055,-0.040316,0.712636,0.0708534
18503,135040,26.25,34.3193,0.821884,2.62768,0.798877,36.9469,1.1102,25.5072,0.940384,-0.0405766,0.698251,0.084136
18504,135050,28.7488,34.31,0.816366,2.64541,0.799481,36.9554,1.10902,25.5187,0.940694,-0.0378494,0.620448,0.0944688
18505,135060,30.9058,34.3116,0.817486,2.66304,0.797759,36.9747,1.10435,25.5375,0.936322,-0.0425513,0.507681,0.104742
18506,135070,32.6554,34.3158,0.81057,2.68953,0.795555,37.0054,1.10323,25.5668,0.936149,-0.0364083,0.388966,0.117202
18507,135080,33.9446,34.3259,0.812794,2.7203,0.792125,37.0463,1.0987,25.6043,0.931188,-0.040474,0.289275,0.129727
18508,135090,34.7341,34.3566,0.810987,2.76591,0.796343,37.1225,1.10327,25.6703,0.936321,-0.0373313,0.234334,0.136507
18509,135100,35.0,34.3945,0.810157,2.82499,0.788057,37.2195,1.09591,25.7546,0.928352,-0.0381822,0.237939,0.139675
18510,135110,34.7341,34.4428,0.812209,2.87023,0.790599,37.3131,1.09508,25.8321,0.92802,-0.042764,0.300188,0.138856
18511,135120,33.9446,34.4597,0.808019,2.91838,0.790175,37.3781,1.09087,25.8915,0.925402,-0.0436371,0.408922,0.120992
18512,135130,32.6554,34.4723,0.809735,2.94896,0.79556,37.4213,1.09221,25.9305,0.927658,-0.0478307,0.530827,0.104112
18513,135140,30.9058,34.4732,0.812212,2.97767,0.791708,37.4508,1.10393,25.9598,0.935298,-0.0339105,0.642047,0.0988772
18514,135150,28.7488,34.4625,0.813207,2.98507,0.795789,37.4476,1.1041,25.9601,0.936389,-0.0377775,0.717447,0.0930533
18515,135160,26.25,34.4554,0.811056,3.00257,0.793279,37.4579,1.1003,25.9728,0.933109,-0.0382201,0.729968,0.0857343
18516,135170,23.4854,34.4397,0.809535,3.01612,0.795624,37.4559,1.10055,25.976,0.934262,-0.038578,0.661965,0.0755429
18517,135180,20.5388,34.42,0.810015,3.02129,0.792545,37.4413,1.0981,25.9679,0.93137,-0.0392155,0.525119,0.0629831
18518,135190,17.5,34.4019,0.811847,3.01347,0.789955,37.4154,1.09584,25.9481,0.928505,-0.04113,0.362771,0.047522
18519,135200,14.4612,34.3895,0.806451,3.01157,0.796038,37.401,1.09956,25.9379,0.934197,-0.0375013,0.220114,0.0327987
18520,135210,11.5146,34.3787,0.814853,2.99995,0.793281,37.3786,1.09892,25.9191,0.931286,-0.042829,0.120465,0.0205221
18521,135220,8.75,34.3749,0.811084,2.98054,0.795503,37.3554,1.10301,25.8971,0.93586,-0.0370294,0.0618626,0.0119223
18522,135230,6.2512,34.3592,0.811825,2.95985,0.794572,37.3191,1.10222,25.866,0.934835,-0.037758,0.0314087,0.0067019
18523,135240,4.0942,34.3514,0.809817,2.93322,0.789566,37.2846,1.09811,25.8342,0.93057,-0.0366917,0.0166729,0.00384696
18524,135250,2.3446,34.3565,0.809631,2.90214,0.789869,37.2586,1.09712,25.8065,0.92992,-0.0378575,0.00976006,0.0024002
18525,135260,1.0554,34.3577,0.812503,2.86977,0.791411,37.2275,1.09879,25.7749,0.931113,-0.0395727,0.00661788,0.00170341
18526,135270,0.2659,34.3745,0.80881,2.83544,0.792626,37.2099,1.10038,25.7518,0.93342,-0.035796,0.0054011,0.00142455
18527,135280,0.0,34.3823,0.812182,2.79781,0.790654,37.1801,1.10214,25.7194,0.933593,-0.0350333,0.00539867,0.00140611
18528,135290,0.2659,34.3961,0.815808,2.76056,0.791773,37.1567,1.10493,25.6913,0.935402,-0.0357931,0.00660992,0.00166978
18529,135300,1.0554,34.3916,0.812499,2.73099,0.790427,37.1226,1.09657,25.6587,0.929085,-0.0412336,0.00972742,0.00232477
18530,135310,2.3446,34.4007,0.810986,2.70254,0.795916,37.1033,1.10404,25.6364,0.936811,-0.0361337,0.016574,0.00365625
18531,135320,4.0942,34.402,0.810902,2.66949,0.789752,37.0715,1.0959,25.6042,0.928681,-0.0401318,0.0311937,0.00610803
18532,135330,6.2512,34.3921,0.812286,2.64888,0.794677,37.041,1.10307,25.577,0.935444,-0.037278,0.0612164,0.0105611
18533,135340,8.75,34.3888,0.81872,2.63825,0.798201,37.027,1.11128,25.5641,0.941655,-0.0362421,0.118631,0.0177362
18534,135350,11.5146,34.3779,0.814652,2.61563,0.79389,36.9935,1.10386,25.5342,0.935387,-0.0377036,0.216701,0.0269677
18535,135360,14.4612,34.3642,0.805199,2.6103,0.794303,36.9745,1.10139,25.5197,0.935383,-0.033097,0.356482,0.0369549
18536,135370,17.5,34.3538,0.812517,2.61298,0.796844,36.9668,1.1051,25.5155,0.937608,-0.0369499,0.51545,0.0478502
18537,135380,20.5388,34.3417,0.813913,2.61305,0.798205,36.9547,1.1055,25.5075,0.938037,-0.0387319,0.648791,0.0572562
18538,135390,23.4854,34.3232,0.816767,2.62768,0.799632,36.9509,1.11455,25.5098,0.945011,-0.032144,0.713969,0.0711287
18539,135400,26.25,34.319,0.81124,2.63923,0.795097,36.9582,1.10408,25.5186,0.936559,-0.0356473,0.699664,0.0826032
18540,135410,28.7488,34.3076,0.814922,2.65374,0.792512,36.9613,1.10728,25.5255,0.937638,-0.0330492,0.621381,0.0941974
18541,135420,30.9058,34.304,0.812505,2.68197,0.793747,36.9859,1.10652,25.5513,0.937852,-0.0329047,0.50942,0.104652
18542,135430,32.6554,34.3026,0.811404,2.7022,0.795838,37.0048,1.10489,25.5706,0.937373,-0.0354757,0.389313,0.117717
18543,135440,33.9446,34.3159,0.811001,2.73946,0.799406,37.0554,1.10601,25.6168,0.939343,-0.0367537,0.290251,0.130605
18544,135450,34.7341,34.351,0.810713,2.78503,0.791278,37.1361,1.09829,25.6857,0.931023,-0.038573,0.236376,0.135757
18545,135460,35.0,34.3959,0.810929,2.83385,0.792563,37.2298,1.0969,25.7645,0.93026,-0.0412814,0.23928,0.139743
18546,135470,34.7341,34.433,0.804578,2.88925,0.793771,37.3222,1.09612,25.8446,0.93121,-0.0379714,0.301812,0.139577
18547,135480,33.9446,34.4561,0.810695,2.9339,0.789043,37.39,1.09433,25.9047,0.927285,-0.0411247,0.409977,0.121734
18548,135490,32.6554,34.4675,0.811061,2.97276,0.799801,37.4403,1.10547,25.9511,0.939016,-0.0377221,0.531983,0.105599
18549,135500,30.9058,34.4576,0.812442,2.99057,0.794484,37.4482,1.10333,25.9623,0.935567,-0.0369599,0.643011,0.0992712
18550,135510,28.7488,34.4503,0.813103,3.00859,0.792376,37.4589,1.09856,25.9755,0.931088,-0.0410804,0.719623,0.0930666
18551,135520,26.25,34.4467,0.811698,3.01804,0.801054,37.4648,1.10095,25.9825,0.935704,-0.0442264,0.731095,0.0866134
18552,135530,23.4854,34.4367,0.812699,3.02629,0.796804,37.463,1.11071,25.9841,0.941968,-0.030854,0.6617,0.0773075
18553,135540,20.5388,34.422,0.811915,3.02522,0.796955,37.4473,1.10746,25.9732,0.939613,-0.033933,0.524564,0.0642737
18554,135550,17.5,34.408,0.813033,3.03036,0.799059,37.4384,1.10355,25.969,0.936918,-0.0408503,0.361972,0.0483385
18555,135560,14.4612,34.3936,0.811264,3.02506,0.797844,37.4186,1.09964,25.9541,0.933845,-0.0427498,0.219485,0.0330365
18556,135570,11.5146,34.3775,0.808048,3.01278,0.795461,37.3903,1.10349,25.9311,0.936814,-0.0340007,0.120143,0.0207195
18557,135580,8.75,34.3687,0.80838,2.994,0.790734,37.3627,1.09652,25.9065,0.929932,-0.0381903,0.0618042,0.0118905
18558,135590,6.2512,34.3654,0.810017,2.97101,0.800132,37.3364,1.10504,25.8812,0.938978,-0.0376076,0.0313396,0.0067479
18559,135600,4.0942,34.3532,0.813269,2.93761,0.79675,37.2908,1.10538,25.8397,0.937655,-0.0371793,0.0166395,0.00388277
18560,135610,2.3446,34.3593,0.807617,2.91212,0.793515,37.2715,1.10054,25.8183,0.934029,-0.0353573,0.00974138,0.002423
18561,135620,1.0554,34.3659,0.810204,2.87951,0.787967,37.2454,1.09849,25.7901,0.930349,-0.0353167,0.00660373,0.00170116
18562,135630,0.2659,34.3661,0.810799,2.8464,0.794877,37.2125,1.10238,25.7571,0.935242,-0.0369957,0.00538744,0.00142434
18563,135640,0.0,34.3693,0.808646,2.80658,0.795728,37.1759,1.10609,25.7194,0.938816,-0.0318247,0.00539151,0.00141356
18564,135650,0.2659,34.3853,0.812737,2.76679,0.793377,37.1521,1.10551,25.6903,0.936907,-0.0339203,0.00660453,0.00167559
18565,135660,1.0554,34.388,0.807334,2.72724,0.791628,37.1152,1.10311,25.6526,0.935563,-0.0308109,0.00973753,0.00232636
18566,135670,2.3446,34.3889,0.811884,2.6965,0.795643,37.0854,1.10091,25.6224,0.934096,-0.0401027,0.0166151,0.00363542
18567,135680,4.0942,34.3864,0.811035,2.67408,0.795591,37.0605,1.10736,25.5983,0.939312,-0.0322533,0.0311696,0.00613501
18568,135690,6.2512,34.3861,0.810501,2.64016,0.797581,37.0262,1.10379,25.5642,0.937177,-0.0373469,0.0612815,0.010555
18569,135700,8.75,34.3792,0.811957,2.6199,0.795551,36.9991,1.10507,25.5394,0.937326,-0.0354995,0.119157,0.0175187
18570,135710,11.5146,34.3636,0.810335,2.60914,0.79694,36.9727,1.10822,25.5182,0.940508,-0.0317992,0.21699,0.0268262
18571,135720,14.4612,34.352,0.812106,2.60009,0.799155,36.952,1.11165,25.5014,0.943487,-0.0311988,0.35682,0.0372272
18572,135730,17.5,34.341,0.814986,2.60046,0.798724,36.9415,1.1038,25.4945,0.936641,-0.0418981,0.515883,0.0466862
18573,135740,20.5388,34.3234,0.816038,2.60651,0.797089,36.9299,1.10231,25.4887,0.934805,-0.0430894,0.649851,0.0549665
18574,135750,23.4854,34.3117,0.812802,2.60747,0.801248,36.9192,1.10758,25.4819,0.940752,-0.0379536,0.713596,0.0698119
18575,135760,26.25,34.3015,0.813003,2.62974,0.796034,36.9313,1.10553,25.4974,0.93762,-0.0362281,0.698602,0.0836212
18576,135770,28.7488,34.2913,0.815383,2.64392,0.79738,36.9352,1.10869,25.5048,0.940033,-0.0357322,0.620234,0.0940104
18577,135780,30.9058,34.2821,0.814889,2.66995,0.797452,36.9521,1.10877,25.5247,0.940212,-0.0352966,0.506986,0.105521
18578,135790,32.6554,34.2917,0.819688,2.69833,0.796245,36.99,1.10942,25.5594,0.939454,-0.0375379,0.388191,0.117712
18579,135800,33.9446,34.3116,0.813496,2.7327,0.795707,37.0443,1.10626,25.6071,0.938008,-0.0355605,0.288644,0.131031
18580,135810,34.7341,34.3375,0.809667,2.78284,0.790748,37.1203,1.09693,25.6745,0.930012,-0.0387893,0.234457,0.136051
18581,135820,35.0,34.379,0.813809,2.83134,0.797205,37.2104,1.10407,25.7507,0.936656,-0.0394196,0.237604,0.140736
18582,135830,34.7341,34.4175,0.813444,2.88788,0.795966,37.3054,1.10255,25.8329,0.935181,-0.0398137,0.299873,0.1398
18583,135840,33.9446,34.4445,0.811438,2.94225,0.799035,37.3867,1.1003,25.9052,0.93467,-0.0431134,0.409555,0.12328
18584,135850,32.6554,34.4607,0.816486,2.96824,0.793682,37.4289,1.11061,25.942,0.940288,-0.0315586,0.531342,0.105711
18585,135860,30.9058,34.4617,0.809737,2.98612,0.79656,37.4478,1.09837,25.9606,0.932778,-0.0418826,0.643123,0.0981187
18586,135870,28.7488,34.4514,0.81733,3.0074,0.803891,37.4588,1.10959,25.975,0.942208,-0.0415389,0.718617,0.0949813
18587,135880,26.25,34.4337,0.80986,3.02416,0.798774,37.4579,1.1071,25.98,0.940235,-0.0341229,0.73132,0.0870676
18588,135890,23.4854,34.4215,0.813486,3.03086,0.796244,37.4523,1.10091,25.9785,0.93396,-0.041879,0.663065,0.075439
18589,135900,20.5388,34.4078,0.816569,3.02884,0.800817,37.4366,1.10711,25.9674,0.939537,-0.0411949,0.525128,0.0642246
18590,135910,17.5,34.3949,0.811381,3.03334,0.794029,37.4282,1.1004,25.9633,0.933338,-0.0389688,0.362388,0.0482564
18591,135920,14.4612,34.3771,0.818302,3.03004,0.80086,37.4072,1.11455,25.9481,0.94506,-0.0343853,0.219719,0.0334976
18592,135930,11.5146,34.363,0.809814,3.01334,0.798603,37.3764,1.0999,25.922,0.934549,-0.0418883,0.120258,0.020573
18593,135940,8.75,34.3542,0.813231,2.99732,0.795876,37.3515,1.10632,25.9001,0.938156,-0.03541,0.0617728,0.0120017
18594,135950,6.2512,34.3495,0.81156,2.98191,0.794095,37.3314,1.1017,25.8816,0.934346,-0.0377318,0.0312861,0.00670598
18595,135960,4.0942,34.3446,0.814926,2.95299,0.793458,37.2976,1.10648,25.8494,0.937272,-0.0346908,0.016592,0.00386815
18596,135970,2.3446,34.3461,0.813015,2.91961,0.797496,37.2657,1.10211,25.817,0.93535,-0.0411713,0.00971923,0.002432
18597,135980,1.0554,34.3475,0.813466,2.89023,0.791934,37.2377,1.10274,25.7886,0.934182,-0.0364232,0.00659154,0.00170766
18598,135990,0.2659,34.3546,0.817513,2.85523,0.792936,37.2098,1.10629,25.7583,0.936474,-0.0365987,0.00537086,0.00141266
18599,136000,0.0,34.3648,0.810638,2.82054,0.79099,37.1853,1.10571,25.7304,0.936795,-0.0301043,0.00536995,0.00141642
18600,136010,0.2659,34.3679,0.816864,2.77834,0.796041,37.1463,1.11326,25.6903,0.942961,-0.0308017,0.00659396,0.00168135
18601,136020,1.0554,34.3777,0.812551,2.73997,0.796743,37.1176,1.10494,25.6584,0.937447,-0.0370739,0.00971355,0.00233387
18602,136030,2.3446,34.3868,0.816155,2.70247,0.791161,37.0893,1.1043,25.627,0.934668,-0.0362853,0.0165628,0.00361504
18603,136040,4.0942,34.3819,0.818308,2.67389,0.795073,37.0558,1.10533,25.5952,0.936165,-0.040012,0.0311881,0.00618414
18604,136050,6.2512,34.3693,0.815465,2.65542,0.797862,37.0247,1.10734,25.5683,0.93909,-0.037681,0.06124,0.0105749
18605,136060,8.75,34.3635,0.816133,2.62926,0.796041,36.9928,1.10665,25.5383,0.9379,-0.0375429,0.119139,0.0174673
18606,136070,11.5146,34.3558,0.816696,2.61781,0.799257,36.9736,1.11301,25.5217,0.943705,-0.033505,0.21697,0.0270791
18607,136080,14.4612,34.3381,0.815582,2.61263,0.799154,36.9507,1.11056,25.5047,0.941967,-0.0352343,0.357171,0.0371578
18608,136090,17.5,34.3224,0.819774,2.61702,0.799206,36.9394,1.11281,25.4986,0.942942,-0.0362021,0.516815,0.0463541
18609,136100,20.5388,34.3137,0.818273,2.62743,0.801417,36.9411,1.11447,25.5032,0.945157,-0.0349014,0.650098,0.0577432
18610,136110,23.4854,34.2961,0.816922,2.62158,0.797384,36.9177,1.10839,25.4857,0.9395,-0.0373251,0.715132,0.0690889
18611,136120,26.25,34.2939,0.81656,2.64578,0.796464,36.9396,1.10512,25.5083,0.936738,-0.0399142,0.700604,0.0824721
18612,136130,28.7488,34.282,0.814254,2.6571,0.796695,36.9391,1.10387,25.5118,0.936268,-0.0395964,0.62163,0.0941668
18613,136140,30.9058,34.2852,0.819374,2.68028,0.797627,36.9655,1.11313,25.5371,0.942821,-0.0342637,0.50811,0.105379
18614,136150,32.6554,34.2845,0.81695,2.71208,0.794132,36.9966,1.10617,25.5684,0.936825,-0.0372229,0.389663,0.117656
18615,136160,33.9446,34.2967,0.817023,2.75125,0.796864,37.048,1.10339,25.6157,0.9354,-0.0425234,0.290304,0.130509
18616,136170,34.7341,34.3343,0.814264,2.79896,0.795892,37.1333,1.10642,25.6885,0.938038,-0.0361553,0.236665,0.13603
18617,136180,35.0,34.3717,0.810347,2.84803,0.793743,37.2197,1.10115,25.7625,0.934047,-0.037076,0.238631,0.14059
18618,136190,34.7341,34.4111,0.814583,2.90627,0.791469,37.3174,1.10087,25.847,0.932363,-0.0390239,0.301297,0.139766
18619,136200,33.9446,34.4507,0.80657,2.94631,0.790745,37.397,1.09444,25.9134,0.928649,-0.0390184,0.411143,0.121461
18620,136210,32.6554,34.4489,0.809669,2.98469,0.79285,37.4336,1.0957,25.9506,0.929639,-0.0418082,0.533684,0.104681
18621,136220,30.9058,34.4524,0.81592,2.99621,0.796998,37.4486,1.10649,25.9644,0.938089,-0.038305,0.643104,0.0999009
18622,136230,28.7488,34.4478,0.814019,3.02293,0.795397,37.4707,1.10101,25.9881,0.933695,-0.0415288,0.720693,0.0933487
18623,136240,26.25,34.4337,0.808628,3.02946,0.797837,37.4631,1.10887,25.9852,0.941598,-0.0304121,0.731794,0.0858746
18624,136250,23.4854,34.4255,0.817886,3.03727,0.793563,37.4628,1.10586,25.9876,0.936237,-0.0378805,0.662387,0.0776934
18625,136260,20.5388,34.4047,0.813531,3.03816,0.799542,37.4429,1.1035,25.9747,0.936924,-0.041692,0.525405,0.0630942
18626,136270,17.5,34.3908,0.814952,3.04773,0.796621,37.4385,1.10676,25.9749,0.938381,-0.0369173,0.362086,0.0492058
18627,136280,14.4612,34.371,0.809426,3.03485,0.797447,37.4058,1.10485,25.9488,0.938177,-0.0352,0.219828,0.0332133
18628,136290,11.5146,34.3633,0.816051,3.02617,0.794824,37.3894,1.10971,25.935,0.939979,-0.033118,0.120093,0.0209028
18629,136300,8.75,34.3572,0.809029,3.00682,0.7962,37.364,1.10277,25.9116,0.936265,-0.0361821,0.061686,0.0118526
18630,136310,6.2512,34.348,0.817735,2.98373,0.796945,37.3318,1.10863,25.8824,0.939409,-0.0373716,0.031285,0.0067258
18631,136320,4.0942,34.344,0.814638,2.9524,0.7931,37.2964,1.10573,25.8484,0.936639,-0.0349974,0.0166016,0.0038692
18632,136330,2.3446,34.3435,0.817531,2.92671,0.790957,37.2702,1.10517,25.8224,0.935028,-0.0362867,0.00969241,0.00240337
18633,136340,1.0554,34.3441,0.806343,2.89461,0.795306,37.2387,1.09878,25.7907,0.933396,-0.0376917,0.00657686,0.00170416
18634,136350,0.2659,34.3509,0.813456,2.85992,0.786956,37.2109,1.0995,25.7605,0.930223,-0.0360587,0.00536311,0.00140407
18635,136360,0.0,34.357,0.8106,2.81916,0.791683,37.1761,1.09567,25.7238,0.929105,-0.0416678,0.0053707,0.00140615
18636,136370,0.2659,34.3695,0.816814,2.78476,0.793601,37.1543,1.10968,25.6978,0.939465,-0.0328003,0.00657524,0.00167998
18637,136380,1.0554,34.3673,0.813454,2.75744,0.794458,37.1248,1.10725,25.669,0.938442,-0.0334362,0.00967457,0.00233419
18638,136390,2.3446,34.3758,0.813182,2.72001,0.789446,37.0958,1.10486,25.6372,0.935206,-0.0318825,0.0165204,0.00364367
18639,136400,4.0942,34.3766,0.814882,2.6915,0.79229,37.0681,1.10343,25.6092,0.934548,-0.0371009,0.031094,0.00614039
18640,136410,6.2512,34.371,0.816082,2.66782,0.799009,37.0388,1.10568,25.5818,0.937993,-0.0409359,0.0611533,0.010595
18641,136420,8.75,34.3613,0.819626,2.64411,0.796186,37.0054,1.10719,25.5516,0.937688,-0.0399191,0.118881,0.0177076
18642,136430,11.5146,34.3579,0.814793,2.62724,0.797221,36.9851,1.11124,25.5325,0.942106,-0.0322942,0.21691,0.0266941
18643,136440,14.4612,34.3435,0.81516,2.6242,0.796254,36.9677,1.10998,25.5199,0.940768,-0.0332281,0.356783,0.0371643
18644,136450,17.5,34.3304,0.8201,2.61868,0.79536,36.9491,1.10928,25.5056,0.939014,-0.0373261,0.516465,0.0466304
18645,136460,20.5388,34.32,0.814618,2.62859,0.794408,36.9486,1.10955,25.5086,0.940011,-0.0317976,0.650168,0.0573516
18646,136470,23.4854,34.3063,0.81533,2.63046,0.799399,36.9368,1.11446,25.5014,0.945149,-0.0308873,0.715062,0.0700345
18647,136480,26.25,34.2923,0.811442,2.64663,0.795522,36.9389,1.10352,25.5081,0.936199,-0.0367694,0.700751,0.0825155
18648,136490,28.7488,34.285,0.817373,2.66762,0.792485,36.9526,1.10754,25.5243,0.937356,-0.034747,0.622746,0.0939921
18649,136500,30.9058,34.2838,0.817525,2.68926,0.796642,36.9731,1.11701,25.5451,0.945952,-0.0276424,0.509065,0.105447
18650,136510,32.6554,34.2841,0.812546,2.71524,0.79576,36.9993,1.10567,25.5713,0.937742,-0.0354821,0.390061,0.117182
18651,136520,33.9446,34.294,0.812421,2.75577,0.793254,37.0497,1.10605,25.6184,0.937362,-0.0329626,0.290701,0.130596
18652,136530,34.7341,34.3285,0.813091,2.79714,0.79101,37.1256,1.0986,25.6828,0.93073,-0.0399501,0.23589,0.136149
18653,136540,35.0,34.366,0.807749,2.84443,0.788181,37.2104,1.09976,25.7551,0.931877,-0.0321119,0.237984,0.140579
18654,136550,34.7341,34.4102,0.809451,2.8972,0.789875,37.3074,1.09808,25.8373,0.930709,-0.0366667,0.300812,0.139908
18655,136560,33.9446,34.4467,0.81183,2.93766,0.78638,37.3843,1.09236,25.9021,0.924756,-0.0421036,0.410069,0.121962
18656,136570,32.6554,34.4512,0.818308,2.96264,0.791533,37.4139,1.10389,25.9301,0.934035,-0.038786,0.530855,0.105436
18657,136580,30.9058,34.4474,0.809619,2.98714,0.791357,37.4345,1.102,25.952,0.93418,-0.0336594,0.643472,0.0977039
18658,136590,28.7488,34.4472,0.814201,3.00961,0.788345,37.4568,1.10007,25.9744,0.93092,-0.0371318,0.719967,0.0920006
18659,136600,26.25,34.4375,0.809305,3.02616,0.792274,37.4637,1.09884,25.9845,0.932012,-0.0376137,0.731914,0.086378
18660,136610,23.4854,34.4188,0.807869,3.02766,0.797641,37.4464,1.10159,25.9735,0.935975,-0.0376875,0.662942,0.0752232
18661,136620,20.5388,34.3995,0.814259,3.02347,0.793829,37.423,1.10661,25.9565,0.937611,-0.0342926,0.525932,0.0623156
18662,136630,17.5,34.3862,0.812253,3.02652,0.793736,37.4127,1.10018,25.9507,0.932912,-0.0396879,0.362749,0.048517
18663,136640,14.4612,34.3643,0.814357,3.02209,0.790616,37.3863,1.09942,25.9316,0.93102,-0.0397653,0.22034,0.0330201
18664,136650,11.5146,34.3589,0.808343,3.01077,0.793606,37.3696,1.1022,25.9167,0.935216,-0.0341927,0.12045,0.0206102
18665,136660,8.75,34.343,0.809872,2.99411,0.792011,37.3371,1.10015,25.8894,0.932863,-0.0364171,0.0619184,0.0118971
18666,136670,6.2512,34.333,0.81302,2.97167,0.790917,37.3047,1.09814,25.8604,0.930357,-0.0403237,0.0314214,0.00665175
18667,136680,4.0942,34.3336,0.81386,2.95119,0.79883,37.2848,1.10177,25.8402,0.935298,-0.0433001,0.0166135,0.00387055
18668,136690,2.3446,34.34,0.812709,2.91574,0.789636,37.2558,1.1006,25.8091,0.931994,-0.0363492,0.00972799,0.00241855
18669,136700,1.0554,34.3445,0.815371,2.88521,0.791625,37.2297,1.1012,25.7816,0.932514,-0.0394262,0.00659047,0.00171169
18670,136710,0.2659,34.3497,0.80799,2.84441,0.795076,37.1941,1.10251,25.7442,0.935947,-0.0347279,0.00539311,0.00142505
18671,136720,0.0,34.3448,0.811227,2.81532,0.792954,37.1601,1.10334,25.7118,0.935374,-0.0347522,0.00537876,0.0014125
18672,136730,0.2659,34.3606,0.809536,2.76791,0.79034,37.1285,1.10126,25.675,0.933324,-0.0336076,0.00661288,0.0016692
18673,136740,1.0554,34.3725,0.814669,2.74013,0.79665,37.1127,1.10695,25.6551,0.938592,-0.0365008,0.00971228,0.00232523
18674,136750,2.3446,34.3706,0.81163,2.70992,0.788306,37.0805,1.10062,25.6236,0.931842,-0.0344042,0.0165487,0.00361956
18675,136760,4.0942,34.3794,0.806417,2.67747,0.796626,37.0569,1.10255,25.5971,0.936716,-0.034652,0.0311774,0.00613711
18676,136770,6.2512,34.368,0.808206,2.65415,0.798335,37.0221,1.09885,25.5661,0.933957,-0.0415308,0.0613565,0.010529
18677,136780,8.75,34.3659,0.810955,2.64107,0.801681,37.0069,1.10662,25.5517,0.940472,-0.037869,0.118889,0.0176363
18678,136790,11.5146,34.3559,0.811652,2.625,0.800733,36.9809,1.1107,25.5289,0.943274,-0.0331482,0.216805,0.0269757
18679,136800,14.4612,34.3427,0.809256,2.61605,0.79773,36.9587,1.10068,25.5112,0.93502,-0.0398817,0.357158,0.0367123
18680,136810,17.5,34.3271,0.810271,2.61511,0.798671,36.9422,1.10293,25.4999,0.936857,-0.038977,0.516784,0.0453421
18681,136820,20.5388,34.3086,0.809613,2.63074,0.801579,36.9393,1.11029,25.5031,0.943581,-0.0326296,0.650505,0.0568479
18682,136830,23.4854,34.2988,0.814998,2.63516,0.798344,36.934,1.10464,25.501,0.937192,-0.0406752,0.715779,0.0695495
18683,136840,26.25,34.2857,0.814433,2.651,0.795239,36.9367,1.10826,25.5081,0.939272,-0.0337304,0.700946,0.0825484
18684,136850,28.7488,34.2783,0.808673,2.67366,0.795232,36.952,1.09421,25.5259,0.92934,-0.0445244,0.623746,0.0932088
18685,136860,30.9058,34.2727,0.811639,2.6933,0.799082,36.966,1.1052,25.5418,0.938492,-0.0379087,0.509488,0.104952
18686,136870,32.6554,34.2833,0.813447,2.71679,0.791906,37.0001,1.1046,25.5723,0.935641,-0.0343338,0.390128,0.117265
18687,136880,33.9446,34.2991,0.812231,2.75155,0.792657,37.0506,1.104,25.6176,0.935615,-0.0346043,0.290902,0.130553
18688,136890,34.7341,34.3285,0.813486,2.79803,0.793919,37.1265,1.10446,25.6837,0.936093,-0.0361143,0.236017,0.136343
18689,136900,35.0,34.3644,0.807932,2.85534,0.790175,37.2198,1.08821,25.765,0.92333,-0.0464625,0.239116,0.140121
18690,136910,34.7341,34.3998,0.804993,2.90339,0.794197,37.3032,1.10278,25.8366,0.936479,-0.0313218,0.300036,0.140589
18691,136920,33.9446,34.4209,0.808319,2.94611,0.793611,37.367,1.09375,25.8934,0.928584,-0.0434556,0.409322,0.1222
18692,136930,32.6554,34.4293,0.807081,2.97875,0.792071,37.4081,1.09464,25.9316,0.929085,-0.04026,0.532242,0.105014
18693,136940,30.9058,34.4309,0.810382,3.00331,0.791488,37.4342,1.10056,25.9573,0.932936,-0.0359692,0.644312,0.0987463
18694,136950,28.7488,34.432,0.80708,3.01969,0.79249,37.4516,1.10337,25.9743,0.936065,-0.0309933,0.720601,0.0926982
18695,136960,26.25,34.4225,0.803629,3.03049,0.79805,37.453,1.10095,25.9788,0.9364,-0.0353019,0.732403,0.0864947
18696,136970,23.4854,34.4044,0.805773,3.03977,0.795783,37.4441,1.09547,25.976,0.931048,-0.0412393,0.664046,0.0743248
18697,136980,20.5388,34.3942,0.812483,3.04509,0.791288,37.4393,1.10073,25.9746,0.932605,-0.0373316,0.526046,0.0636236
18698,136990,17.5,34.3776,0.807828,3.03791,0.794992,37.4155,1.10008,25.9563,0.934046,-0.0372066,0.363073,0.0478479
18699,137000,14.4612,34.3665,0.809516,3.03518,0.796054,37.4017,1.10237,25.9462,0.935821,-0.0368952,0.219815,0.0334592
18700,137010,11.5146,34.3533,0.808829,3.03091,0.796018,37.3842,1.1049,25.9331,0.937928,-0.0335204,0.120062,0.020713
18701,137020,8.75,34.3399,0.802627,3.00786,0.794833,37.3477,1.10092,25.9011,0.935653,-0.0319713,0.0617638,0.0119288
