cycle, B, CTmin
19929, 33.7658, 4.49503
19930, 32.058, 6.45039
19930, 31.6086, 6.72287
19930, 31.6708, 3.72347
19930, 32.1904, 5.70685
19930, 32.3937, 5.49512
19930, 31.2599, 7.20798
19930, 32.4188, 5.25674
19930, 32.0186, 5.12081
19930, 30.5324, 5.24705
19930, 31.0881, 6.53376
19930, 31.6195, 6.23772
19930, 31.1284, 4.43135
19930, 31.7508, 6.62583
19930, 30.3612, 4.7683
19930, 31.4824, 4.53426
19930, 31.7004, 5.41563
19930, 32.3857, 5.22839
19930, 30.8406, 4.41539
19930, 30.4369, 7.08113
19930, 32.6239, 7.13696
19930, 31.2004, 5.15693
19930, 32.909, 4.632
19930, 32.2252, 5.33041
19930, 30.97, 4.76915
19930, 31.7028, 6.44072
19930, 30.3029, 6.50663
19930, 30.6613, 5.28383
19930, 33.0437, 5.1818
19930, 31.4476, 4.27575
19930, 33.1227, 4.60795
19930, 31.3455, 4.99915
19930, 31.8579, 4.67159
19930, 30.6585, 5.93481
19930, 31.2585, 6.56417
19930, 31.5509, 5.39038
19930, 30.8123, 6.43545
19930, 31.846, 5.97653
19930, 30.8244, 5.10817
19930, 31.6531, 5.57583
19930, 32.0936, 3.73756
19930, 33.1585, 5.1293
19930, 31.2591, 6.49281
19930, 33.5998, 6.27189
19930, 31.8152, 5.42928
19930, 32.3778, 6.23469
19930, 31.6513, 6.35108
19930, 31.6522, 4.87044
19930, 31.5991, 5.33856
19930, 31.8808, 5.58157
19930, 31.8019, 5.58316
19930, 32.2091, 6.04987
19930, 31.356, 5.60393
19930, 30.8546, 5.60691
19930, 32.3613, 6.05199
19930, 31.0653, 7.74067
19930, 32.5324, 5.81365
19930, 32.1256, 6.0689
19930, 31.1259, 4.77322
19930, 31.0467, 4.83184
19930, 31.7905, 5.74469
19930, 31.9804, 5.98771
19930, 31.7245, 5.28028
19930, 32.1172, 4.82291
19930, 32.5903, 5.07647
19930, 32.5897, 5.48409
19930, 33.2912, 6.20395
19930, 31.1469, 5.88142
19930, 31.5343, 6.31212
19930, 30.0684, 6.72267
19930, 31.3386, 6.2525
19930, 31.1648, 4.23237
19930, 30.748, 5.86593
19930, 31.3473, 5.93717
19930, 32.5215, 5.74458
19930, 31.9951, 5.51349
19930, 31.0721, 6.47092
19930, 32.4689, 6.97678
19930, 31.787, 3.77417
19930, 31.6547, 5.07976
19930, 31.8865, 6.68321
19930, 31.3271, 5.81991
19930, 31.8719, 4.43099
19930, 32.2711, 6.21184
19930, 31.956, 6.79418
19930, 33.2182, 6.63741
19930, 31.7611, 5.9115
19930, 33.7743, 4.75497
19930, 31.8883, 4.15969
19930, 31.3306, 5.08353
19930, 31.3988, 5.68254
19930, 30.516, 6.54296
19930, 31.8303, 4.8657
19930, 30.9534, 6.70874
19930, 31.8109, 4.60398
19930, 33.0719, 5.64181
19930, 32.8192, 5.55737
19930, 32.1214, 6.35673
19930, 32.6798, 6.14479
19930, 30.8264, 6.35483
19930, 31.6722, 5.5726
19931, 32.214, 5.42972
19931, 31.3368, 5.03533
19931, 33.1023, 3.20892
19931, 32.2827, 4.87276
19931, 31.6036, 5.41841
19931, 33.457, 5.36096
19931, 31.1857, 5.28979
19931, 32.0798, 6.76694
19931, 32.2321, 7.31628
19931, 33.2554, 5.29023
19931, 31.1311, 5.44667
19931, 31.511, 5.12989
19931, 30.8956, 6.59333
19931, 31.7623, 6.63375
19931, 31.5406, 4.91941
19931, 30.8851, 6.2815
19931, 32.5517, 5.05512
19931, 32.354, 6.50837
19931, 32.3469, 6.66267
19931, 33.1433, 5.06466
19931, 32.0365, 6.22255
19931, 31.4497, 6.01922
19931, 32.1115, 5.05729
19931, 31.7767, 5.2038
19931, 31.7192, 5.85769
19931, 32.2555, 6.3875
19931, 30.885, 4.85521
19931, 30.9356, 6.35994
19931, 30.2046, 4.53415
19931, 30.9846, 4.97236
19931, 32.2777, 5.89928
19931, 32.6289, 4.01227
19931, 31.678, 5.71933
19931, 32.2245, 5.50457
19931, 31.1511, 5.10025
19931, 31.8482, 5.36362
19931, 30.9526, 5.00084
19931, 31.1829, 6.37312
19931, 31.8993, 4.53081
19931, 31.5559, 6.06279
19931, 31.9411, 5.5164
19931, 30.3468, 5.98901
19931, 31.6631, 5.3338
19931, 30.8951, 4.74919
19931, 32.2491, 4.86579
19931, 32.1519, 5.42787
19931, 32.3415, 4.80992
19931, 32.1386, 4.81228
19931, 30.6399, 7.21714
19931, 31.7289, 5.78609
19931, 31.2017, 5.77178
19931, 32.3638, 6.09191
19931, 32.2094, 5.51363
19931, 31.4486, 6.54323
19931, 31.4206, 4.50921
19931, 31.2638, 5.84879
19931, 31.9126, 6.09919
19931, 32.7919, 5.75409
19931, 34.3186, 6.49698
19931, 32.4681, 4.93079
19931, 30.7207, 5.24298
19931, 30.6112, 5.77588
19931, 31.486, 6.86532
19931, 31.9172, 5.94504
19931, 31.0624, 5.04544
19931, 32.3524, 5.59119
19931, 32.6276, 6.16651
19931, 30.5247, 5.09443
19931, 30.6149, 5.18934
19931, 33.111, 5.98287
19931, 31.7319, 5.31304
19931, 31.481, 4.49467
19931, 32.3964, 5.23774
19931, 30.4277, 6.14179
19931, 30.7449, 3.97002
19931, 31.0435, 5.3401
19931, 32.9957, 5.57177
19931, 32.6456, 5.70422
19931, 30.1468, 7.30783
19931, 32.1402, 4.21959
19931, 31.8285, 5.03958
19931, 31.5336, 4.55804
19931, 31.0618, 7.0193
19931, 31.1341, 6.04814
19931, 32.5804, 6.69353
19931, 32.079, 5.64522
19931, 32.0259, 6.55765
19931, 32.3727, 6.1678
19931, 30.3294, 5.80443
19931, 31.7909, 6.8892
19931, 32.1285, 4.35307
19931, 32.0185, 6.42729
19931, 33.3985, 6.30443
19931, 31.0507, 5.55789
19931, 31.3146, 5.20797
19931, 32.1713, 6.91113
19931, 32.0184, 5.11376
19931, 31.3219, 6.16192
19931, 30.6981, 4.93446
19931, 31.2433, 6.71421
19932, 30.65, 5.00859
19932, 31.859, 6.17052
19932, 31.7777, 7.07628
19932, 31.2692, 4.58885
19932, 30.6803, 6.55296
19932, 32.309, 5.28852
19932, 30.8653, 4.88732
19932, 31.5246, 5.88855
19932, 30.7331, 6.12242
19932, 32.2066, 6.45613
19932, 31.8514, 5.90652
19932, 31.7556, 7.91942
19932, 30.6608, 5.8364
19932, 33.0128, 4.68941
19932, 31.5524, 4.86965
19932, 30.6393, 3.85609
19932, 32.2789, 4.3701
19932, 31.3736, 4.50132
19932, 31.9606, 6.29417
19932, 31.4568, 6.03904
19932, 31.9888, 5.13187
19932, 32.7305, 5.93877
19932, 31.5383, 5.54409
19932, 32.279, 4.11044
19932, 33.6699, 4.48831
19932, 32.4639, 5.28344
19932, 32.8625, 5.24129
19932, 32.1798, 5.36681
19932, 31.4038, 5.4341
19932, 32.7128, 4.29672
19932, 31.6478, 6.398
19932, 31.2838, 5.31668
19932, 31.7422, 5.93113
19932, 31.6668, 4.18987
19932, 30.6449, 6.33295
19932, 31.4134, 5.91531
19932, 32.249, 6.02746
19932, 32.4201, 5.65561
19932, 32.035, 5.54201
19932, 31.342, 6.26628
19932, 32.0467, 6.903
19932, 32.0911, 6.48651
19932, 32.3279, 5.15323
19932, 31.2788, 5.34863
19932, 32.0339, 5.93331
19932, 32.4546, 6.19099
19932, 32.4753, 6.74355
19932, 32.9054, 5.84832
19932, 31.0521, 6.12916
19932, 31.7082, 6.13136
19932, 31.9286, 5.28681
19932, 31.3307, 3.63653
19932, 31.4656, 5.44766
19932, 31.8285, 5.66887
19932, 33.4194, 4.79633
19932, 30.7718, 4.78558
19932, 31.3032, 5.78645
19932, 30.5953, 4.81841
19932, 32.2944, 6.21482
19932, 31.7985, 6.01953
19932, 32.3248, 3.58007
19932, 32.4774, 6.74454
19932, 31.041, 4.43667
19932, 31.9902, 6.03602
19932, 32.855, 5.79197
19932, 31.5151, 6.00177
19932, 31.9864, 5.17813
19932, 32.4225, 5.67789
19932, 31.3561, 5.47494
19932, 31.4243, 4.9585
19932, 30.4633, 3.5675
19932, 31.8085, 5.35533
19932, 31.2513, 6.30512
19932, 31.6291, 5.84715
19932, 31.7793, 5.55817
19932, 31.1523, 2.81155
19932, 31.1896, 6.85897
19932, 33.0846, 4.84971
19932, 32.937, 6.21155
19932, 31.0756, 5.19304
19932, 30.963, 5.81919
19932, 31.5753, 5.5267
19932, 31.4433, 5.33094
19932, 31.6718, 6.86389
19932, 32.2403, 4.59993
19932, 33.1003, 5.16703
19932, 32.1309, 5.38647
19932, 32.275, 6.10603
19932, 30.3551, 6.15998
19932, 31.0092, 5.64284
19932, 31.1547, 5.25144
19932, 32.0919, 7.82394
19932, 30.6132, 6.0727
19932, 31.5369, 5.4317
19932, 30.8479, 5.85541
19932, 32.0144, 4.43371
19932, 32.0381, 4.12045
19932, 31.2946, 3.64495
19932, 31.6978, 4.90222
19932, 31.8711, 5.12043
19933, 30.4238, 6.652
19933, 32.5099, 4.18901
19933, 32.8924, 6.11156
19933, 32.1577, 6.81841
19933, 31.5038, 5.90817
19933, 32.8396, 5.19388
19933, 30.3894, 5.55018
19933, 32.057, 6.74457
19933, 31.4851, 4.63575
19933, 31.6064, 6.74575
19933, 31.46, 4.75569
19933, 32.4488, 5.97406
19933, 31.4632, 8.43238
19933, 31.36, 5.17214
19933, 32.9993, 6.65495
19933, 32.0268, 5.90756
19933, 32.2943, 4.93951
19933, 31.6935, 6.57552
19933, 31.7356, 6.93991
19933, 32.939, 5.13898
19933, 31.8042, 5.58928
19933, 31.982, 6.27286
19933, 30.6557, 4.98006
19933, 32.3528, 4.6679
19933, 32.2183, 7.18116
19933, 30.8201, 5.8755
19933, 32.404, 4.49246
19933, 33.0878, 6.04351
19933, 30.8003, 6.12405
19933, 32.6053, 4.52451
19933, 31.1432, 6.00321
19933, 30.285, 6.76643
19933, 33.6732, 4.37462
19933, 32.7474, 6.59851
19933, 31.7205, 5.77261
19933, 32.1841, 5.11082
19933, 31.998, 4.59261
19933, 30.9277, 6.18797
19933, 32.3985, 4.65899
19933, 32.1677, 6.85356
19933, 31.8298, 4.72057
19933, 31.2342, 5.12422
19933, 32.182, 5.28858
19933, 31.4148, 6.46005
19933, 31.6178, 4.73567
19933, 31.1959, 4.92438
19933, 31.4221, 5.07531
19933, 32.3479, 5.52224
19933, 32.3288, 5.87186
19933, 28.9684, 6.78633
19933, 30.2552, 5.50632
19933, 32.441, 4.65049
19933, 31.6957, 3.63958
19933, 31.3315, 6.1967
19933, 32.702, 6.30389
19933, 31.7108, 5.67477
19933, 33.0263, 4.47161
19933, 32.6572, 5.88902
19933, 31.3133, 5.03549
19933, 31.7762, 6.13035
19933, 31.0919, 5.03786
19933, 32.461, 4.45724
19933, 31.516, 5.08102
19933, 31.492, 6.17977
19933, 32.8137, 5.6101
19933, 32.4307, 7.19286
19933, 32.064, 5.70555
19933, 29.2595, 4.84195
19933, 32.4055, 5.90479
19933, 33.1221, 6.25071
19933, 30.6691, 5.91683
19933, 31.93, 4.37282
19933, 32.6341, 6.74274
19933, 32.7978, 5.51428
19933, 32.4407, 5.48326
19933, 31.0876, 6.4809
19933, 31.1459, 5.58128
19933, 31.1642, 6.12646
19933, 32.9919, 4.94527
19933, 31.8022, 6.3954
19933, 31.2202, 6.39391
19933, 31.9628, 4.65875
19933, 32.5099, 4.98838
19933, 32.2752, 5.66819
19933, 30.4911, 6.83117
19933, 31.0935, 5.7397
19933, 32.3027, 5.25218
19933, 32.0656, 5.609
19933, 33.0527, 6.63425
19933, 31.2785, 6.21121
19933, 30.6548, 6.22549
19933, 31.3721, 4.2078
19933, 30.7519, 6.27645
19933, 30.583, 4.70171
19933, 31.0412, 7.46312
19933, 31.6564, 5.43668
19933, 31.1609, 5.10011
19933, 31.8021, 5.20511
19933, 32.1493, 3.13331
19933, 31.1108, 6.50653
19934, 31.992, 6.08041
19934, 28.9588, 5.77901
19934, 32.1885, 3.76442
19934, 32.1557, 7.5101
19934, 32.26, 6.29499
19934, 31.383, 4.30454
19934, 32.0967, 6.37657
19934, 32.2776, 5.80828
19934, 32.2499, 7.38461
19934, 32.4817, 5.85208
19934, 33.8488, 6.31826
19934, 31.4501, 5.61785
19934, 32.3372, 4.90304
19934, 30.4422, 4.30148
19934, 31.7216, 7.13645
19934, 31.1528, 4.01474
19934, 32.4774, 6.72563
19934, 30.998, 6.36126
19934, 32.2378, 6.29323
19934, 31.9642, 6.02589
19934, 33.078, 4.88305
19934, 31.3504, 5.26977
19934, 32.626, 5.58908
19934, 29.8367, 4.93678
19934, 31.7145, 5.97863
19934, 32.3887, 5.61576
19934, 32.1691, 5.35876
19934, 31.9398, 5.31792
19934, 32.0675, 6.25374
19934, 31.449, 5.69416
19934, 32.7049, 3.45947
19934, 31.4182, 4.03756
19934, 32.3347, 6.36259
19934, 33.1898, 4.86086
19934, 30.7098, 5.17788
19934, 31.4173, 5.11417
19934, 30.7255, 5.94094
19934, 31.8074, 4.79893
19934, 32.9676, 6.00611
19934, 31.2562, 7.00592
19934, 31.2577, 5.63622
19934, 30.446, 4.60094
19934, 31.3662, 3.89487
19934, 31.9495, 5.54862
19934, 30.9786, 4.64731
19934, 32.0805, 5.04069
19934, 31.6551, 3.82404
19934, 32.8036, 6.43066
19934, 30.8145, 4.82395
19934, 30.8843, 4.6354
19934, 32.5212, 5.30687
19934, 30.952, 5.07915
19934, 31.9704, 7.36182
19934, 31.869, 4.71288
19934, 31.0162, 6.56513
19934, 32.1185, 4.90322
19934, 31.8792, 5.645
19934, 30.2886, 5.18226
19934, 32.907, 7.50475
19934, 31.9356, 5.47919
19934, 31.8466, 5.78477
19934, 32.4538, 3.90715
19934, 33.406, 6.03009
19934, 31.2415, 5.50943
19934, 32.9799, 6.6144
19934, 33.2431, 5.72511
19934, 32.2123, 5.9238
19934, 32.1059, 5.8601
19934, 31.1169, 6.00153
19934, 30.2709, 5.78687
19934, 30.608, 6.49852
19934, 30.5865, 5.79473
19934, 31.3511, 5.91074
19934, 31.9964, 6.11156
19934, 31.5842, 6.88141
19934, 31.3851, 6.9769
19934, 32.9432, 6.53893
19934, 31.1174, 5.28093
19934, 32.3476, 4.97729
19934, 33.6907, 5.08884
19934, 32.485, 4.54962
19934, 29.9937, 5.19447
19934, 30.3871, 6.55906
19934, 30.8145, 3.28409
19934, 31.654, 5.5536
19934, 29.9128, 6.98488
19934, 32.3243, 6.29974
19934, 31.2941, 5.21399
19934, 30.6902, 5.059
19934, 32.8398, 5.58151
19934, 31.6402, 5.87475
19934, 31.5409, 6.79871
19934, 30.6037, 6.26207
19934, 31.5328, 7.11941
19934, 33.53, 5.9782
19934, 31.9173, 4.29494
19934, 31.4503, 4.79988
19934, 30.4734, 6.30268
19934, 31.4855, 5.79534
19934, 30.9278, 5.4836
19935, 32.6381, 4.17028
19935, 30.5293, 6.23679
19935, 32.0255, 4.11225
19935, 31.8301, 4.63279
19935, 33.2516, 6.67243
19935, 32.3028, 6.74999
19935, 31.7062, 4.81554
19935, 32.8932, 6.57019
19935, 31.9041, 4.79469
19935, 30.9825, 5.84119
19935, 30.3391, 5.75579
19935, 30.8186, 6.20184
19935, 32.5379, 6.29357
19935, 32.5173, 4.31118
19935, 31.987, 5.84238
19935, 32.8394, 4.57772
19935, 33.8553, 6.45059
19935, 32.1103, 5.67038
19935, 32.4986, 6.22297
19935, 31.9565, 5.38978
19935, 32.5753, 5.24536
19935, 30.5642, 5.69573
19935, 31.6881, 5.63754
19935, 31.5411, 6.13458
19935, 30.9899, 6.19502
19935, 32.3641, 6.22173
19935, 32.0857, 6.81042
19935, 30.3723, 6.63771
19935, 31.9033, 5.25595
19935, 32.426, 5.54494
19935, 31.5409, 4.12212
19935, 33.5252, 4.55046
19935, 30.8125, 5.28475
19935, 31.3375, 5.73308
19935, 31.5326, 5.40786
19935, 31.3159, 5.97215
19935, 33.1468, 5.44737
19935, 31.9138, 5.31863
19935, 31.0805, 7.27482
19935, 32.3587, 7.0423
19935, 29.9911, 5.69493
19935, 32.1719, 5.50965
19935, 31.5265, 6.04381
19935, 30.7168, 6.58979
19935, 30.9377, 7.52796
19935, 31.8548, 5.84502
19935, 32.8606, 4.79903
19935, 32.3615, 6.9793
19935, 30.7653, 7.40289
19935, 31.6445, 4.6
19935, 32.6322, 4.67903
19935, 32.594, 6.00849
19935, 31.4934, 6.38365
19935, 31.0032, 6.66132
19935, 32.331, 5.77555
19935, 31.2106, 5.25011
19935, 31.6943, 5.04586
19935, 31.0141, 4.72529
19935, 30.6394, 5.3324
19935, 31.7686, 5.52124
19935, 31.9674, 7.0271
19935, 32.1657, 6.33432
19935, 33.4044, 5.42945
19935, 31.7715, 6.56848
19935, 31.8561, 6.29904
19935, 30.2592, 5.5155
19935, 31.1109, 4.2529
19935, 30.6463, 5.68383
19935, 32.2202, 6.39232
19935, 32.625, 6.73684
19935, 32.2342, 6.66968
19935, 30.7965, 5.81948
19935, 31.4464, 5.27647
19935, 31.9366, 6.03836
19935, 30.5475, 6.45386
19935, 29.6699, 6.83344
19935, 31.52, 4.91083
19935, 30.6728, 5.29357
19935, 32.2718, 5.73925
19935, 31.5497, 6.91345
19935, 31.7352, 5.49947
19935, 33.4414, 5.59928
19935, 31.3387, 5.32851
19935, 31.433, 6.78517
19935, 30.9407, 5.06442
19935, 31.7962, 7.03391
19935, 31.9198, 4.86398
19935, 30.5447, 5.95865
19935, 32.0644, 5.65877
19935, 29.3922, 5.91655
19935, 33.323, 5.42691
19935, 30.9918, 5.59013
19935, 32.9861, 5.47468
19935, 30.9702, 6.72106
19935, 32.4736, 5.92026
19935, 32.4354, 7.40353
19935, 32.167, 5.37609
19935, 32.1586, 4.83293
19935, 31.8921, 7.19377
19935, 31.5234, 4.98306
19936, 32.3129, 5.07626
19936, 30.4872, 4.93428
19936, 31.5969, 6.22908
19936, 32.2739, 5.11206
19936, 32.135, 4.27609
19936, 32.8644, 5.0812
19936, 31.0963, 4.73574
19936, 30.9806, 5.55173
19936, 30.7763, 5.48021
19936, 32.1283, 6.07417
19936, 31.6809, 6.70036
19936, 31.2174, 5.35115
19936, 31.6019, 6.54993
19936, 31.9265, 5.59748
19936, 30.8727, 5.93229
19936, 31.778, 4.81417
19936, 32.5511, 6.0384
19936, 31.9929, 7.20629
19936, 30.8589, 6.22263
19936, 31.3997, 5.56162
19936, 32.4276, 5.03283
19936, 31.6917, 6.62175
19936, 31.4635, 5.81101
19936, 31.5046, 5.27464
19936, 31.2341, 6.91373
19936, 31.4871, 6.11437
19936, 30.8968, 4.55869
19936, 31.8654, 5.58214
19936, 31.6825, 5.56931
19936, 32.8935, 5.48773
19936, 31.0597, 5.31089
19936, 32.2602, 5.92165
19936, 31.9761, 5.50029
19936, 32.6182, 3.71581
19936, 31.3289, 5.39018
19936, 31.5472, 4.06081
19936, 31.963, 4.36867
19936, 31.2052, 6.8964
19936, 31.5595, 6.13285
19936, 30.4352, 4.65316
19936, 32.1143, 5.13508
19936, 30.0593, 6.77307
19936, 32.5843, 6.20101
19936, 31.4595, 4.66433
19936, 31.6581, 4.83596
19936, 30.941, 5.69514
19936, 29.9816, 6.25129
19936, 31.0183, 4.24043
19936, 32.3645, 5.5811
19936, 33.1644, 3.97414
19936, 32.0244, 5.24098
19936, 32.2742, 4.86931
19936, 32.2603, 6.24287
19936, 33.4967, 5.66412
19936, 31.9689, 7.60594
19936, 31.9953, 5.64217
19936, 31.7018, 4.98616
19936, 32.2705, 6.15442
19936, 31.7118, 6.75283
19936, 31.2073, 5.62655
19936, 30.961, 5.7103
19936, 30.5352, 3.48372
19936, 31.7581, 4.96234
19936, 32.002, 5.06746
19936, 31.9193, 5.28944
19936, 32.5064, 4.06565
19936, 32.3456, 6.42219
19936, 33.0067, 4.88021
19936, 33.4244, 5.86944
19936, 31.3923, 6.43322
19936, 32.867, 4.92634
19936, 32.9757, 5.3285
19936, 30.3341, 5.21412
19936, 31.0025, 5.75775
19936, 31.4777, 5.26429
19936, 31.587, 5.66408
19936, 32.4675, 5.33405
19936, 31.9178, 7.39197
19936, 31.0039, 4.94289
19936, 32.4698, 5.4305
19936, 32.1428, 5.36859
19936, 32.7877, 6.954
19936, 31.3018, 5.7114
19936, 29.0927, 7.11466
19936, 31.8677, 5.75197
19936, 32.2871, 6.10772
19936, 30.6132, 6.22849
19936, 31.2729, 6.11674
19936, 32.0541, 4.0037
19936, 32.3154, 7.46715
19936, 31.8765, 6.52611
19936, 32.1104, 7.02605
19936, 32.2777, 5.61174
19936, 30.8015, 5.74605
19936, 32.1477, 5.27553
19936, 31.6197, 4.86703
19936, 32.5753, 4.91948
19936, 32.2064, 4.66759
19936, 31.3386, 3.52359
19936, 32.4892, 5.5575
19937, 32.7199, 5.94254
19937, 30.8411, 5.96561
19937, 32.5052, 5.59311
19937, 32.501, 6.89193
19937, 31.6268, 5.08562
19937, 31.4299, 5.00523
19937, 32.8983, 5.10757
19937, 30.5705, 4.30964
19937, 32.6321, 6.50278
19937, 31.59, 5.3358
19937, 31.9549, 6.5219
19937, 30.5627, 5.94059
19937, 31.1696, 6.33671
19937, 32.0078, 5.84659
19937, 30.9925, 6.7182
19937, 32.3497, 6.43079
19937, 30.4984, 5.57953
19937, 31.3593, 6.17309
19937, 31.4596, 4.64733
19937, 31.9218, 5.88318
19937, 31.0724, 6.2731
19937, 30.4119, 3.91875
19937, 31.7777, 6.22139
19937, 30.4398, 6.15141
19937, 32.0383, 5.23895
19937, 32.1086, 4.23676
19937, 31.3223, 6.65582
19937, 31.1697, 7.0858
19937, 32.4661, 4.12127
19937, 30.6954, 5.43752
19937, 33.7048, 5.38815
19937, 31.8075, 6.74062
19937, 31.2728, 7.09109
19937, 32.8189, 5.96341
19937, 32.4135, 6.838
19937, 30.8455, 6.1781
19937, 31.6919, 6.01395
19937, 29.3995, 5.4067
19937, 32.5203, 5.70375
19937, 31.4805, 5.12857
19937, 33.1074, 5.1715
19937, 32.1275, 3.94178
19937, 31.6299, 5.48707
19937, 31.7617, 4.90091
19937, 32.6043, 6.08188
19937, 32.5415, 5.96419
19937, 31.731, 7.10469
19937, 32.3841, 6.69682
19937, 32.1334, 4.66709
19937, 33.3046, 5.92307
19937, 33.0944, 5.75119
19937, 30.816, 5.52441
19937, 31.5457, 5.34227
19937, 31.878, 5.86586
19937, 31.7216, 5.79286
19937, 30.8288, 5.75242
19937, 32.6303, 6.09711
19937, 29.787, 6.76325
19937, 32.0765, 5.38219
19937, 31.9098, 6.31856
19937, 31.357, 4.13134
19937, 32.7877, 4.85707
19937, 32.5503, 5.16824
19937, 31.3195, 6.48352
19937, 31.628, 5.97236
19937, 33.0756, 4.28308
19937, 32.1247, 4.55114
19937, 31.7547, 4.96475
19937, 31.1375, 5.60655
19937, 31.1602, 4.87234
19937, 31.7125, 6.04289
19937, 31.142, 5.87146
19937, 32.0963, 6.2867
19937, 32.1578, 5.70574
19937, 30.7168, 5.37869
19937, 30.6146, 5.13143
19937, 32.1044, 5.58325
19937, 31.2159, 6.26887
19937, 31.3197, 3.80889
19937, 31.9255, 6.73534
19937, 32.1035, 5.88262
19937, 31.3401, 6.41991
19937, 32.6127, 6.51471
19937, 30.2165, 6.36144
19937, 31.3083, 6.20359
19937, 31.0467, 5.26134
19937, 32.1729, 5.40465
19937, 32.0724, 5.9102
19937, 31.7743, 4.63275
19937, 30.7459, 5.88851
19937, 31.191, 5.39278
19937, 31.4417, 4.78984
19937, 31.5751, 4.21068
19937, 31.8394, 5.5834
19937, 32.6106, 5.94404
19937, 30.9507, 5.05105
19937, 31.9592, 5.44544
19937, 33.2445, 5.12775
19937, 32.0083, 5.59853
19937, 32.3584, 6.24416
19938, 31.2472, 6.25789
19938, 32.8063, 5.4291
19938, 31.1214, 6.76055
19938, 32.4014, 3.13559
19938, 31.6188, 6.2461
19938, 31.2722, 4.69373
19938, 32.2295, 6.14068
19938, 32.3177, 5.37733
19938, 32.0501, 5.84632
19938, 31.9855, 4.2671
19938, 31.7814, 6.13872
19938, 32.0443, 6.2132
19938, 32.6357, 6.70291
19938, 31.6278, 6.69666
19938, 31.7788, 4.89886
19938, 31.1181, 6.6569
19938, 32.7064, 5.15996
19938, 31.5426, 5.21556
19938, 30.5457, 5.77667
19938, 32.9157, 5.58442
19938, 32.2185, 5.14761
19938, 30.828, 4.31489
19938, 31.2949, 6.81571
19938, 33.3593, 6.06161
19938, 31.6364, 4.85971
19938, 31.537, 5.76118
19938, 32.0286, 4.92284
19938, 32.1493, 5.85047
19938, 32.4646, 5.45355
19938, 32.2596, 5.38973
19938, 31.5572, 7.25266
19938, 31.785, 4.62315
19938, 32.1966, 4.50545
19938, 30.7099, 6.09925
19938, 30.8368, 3.83929
19938, 31.9171, 6.31212
19938, 31.0213, 4.58235
19938, 32.5172, 5.33335
19938, 31.5104, 4.43707
19938, 32.103, 5.25174
19938, 30.2286, 5.29209
19938, 33.8688, 5.99424
19938, 31.8653, 5.37463
19938, 33.0581, 5.50516
19938, 31.566, 6.29646
19938, 30.9537, 4.70764
19938, 32.0543, 5.80329
19938, 32.6753, 5.58001
19938, 31.068, 5.76766
19938, 32.1129, 5.40891
19938, 32.2533, 5.76712
19938, 30.6455, 5.43929
19938, 31.6723, 6.39108
19938, 31.3689, 6.57125
19938, 32.6414, 6.1304
19938, 30.1116, 5.90042
19938, 29.6575, 5.38747
19938, 31.2211, 4.51247
19938, 31.5458, 4.74681
19938, 31.7917, 5.16642
19938, 31.5152, 5.02875
19938, 31.4996, 5.97154
19938, 29.8381, 4.88312
19938, 32.421, 4.75222
19938, 31.79, 6.51187
19938, 32.939, 5.18008
19938, 32.6636, 4.92322
19938, 31.7305, 5.33841
19938, 31.2532, 6.57513
19938, 31.6366, 5.42324
19938, 31.3694, 6.82368
19938, 30.8623, 5.44566
19938, 31.3151, 5.5604
19938, 31.9762, 4.24933
19938, 32.132, 4.62737
19938, 33.5943, 3.97198
19938, 33.3959, 6.12656
19938, 31.5073, 5.74076
19938, 31.3348, 5.45297
19938, 31.3194, 5.09598
19938, 32.2041, 5.991
19938, 33.1661, 4.54078
19938, 31.6009, 6.88157
19938, 31.4635, 5.85195
19938, 32.418, 5.50753
19938, 30.5346, 6.01299
19938, 32.5982, 6.29628
19938, 31.9271, 5.18816
19938, 32.0376, 3.56116
19938, 32.3102, 5.07156
19938, 31.6272, 5.33597
19938, 31.4564, 5.70661
19938, 32.0584, 5.45802
19938, 32.6206, 4.67708
19938, 30.7213, 6.62516
19938, 32.867, 4.54025
19938, 31.7636, 5.28513
19938, 31.2983, 5.17527
19938, 30.8311, 5.73969
19938, 31.8033, 7.14358
19939, 31.4719, 5.54142
19939, 32.578, 4.18707
19939, 30.8841, 6.51488
19939, 30.8344, 6.13904
19939, 32.1651, 5.5687
19939, 31.4636, 6.05207
19939, 31.9411, 5.95323
19939, 31.1635, 5.93864
19939, 33.2066, 5.91625
19939, 32.3634, 5.23274
19939, 32.4207, 6.45177
19939, 32.2501, 6.6987
19939, 30.751, 6.08358
19939, 31.4988, 5.06007
19939, 31.9719, 4.31926
19939, 31.5447, 5.29422
19939, 32.0322, 4.87726
19939, 31.2132, 6.46923
19939, 32.0763, 6.05119
19939, 31.6243, 5.01052
19939, 31.0593, 5.93743
19939, 31.7961, 5.29484
19939, 30.6392, 4.46522
19939, 31.9963, 5.21035
19939, 30.6543, 5.38375
19939, 31.3085, 5.39491
19939, 31.3878, 5.56505
19939, 32.5803, 5.54592
19939, 32.5535, 5.85535
19939, 31.3947, 4.53734
19939, 32.4561, 6.65173
19939, 32.153, 5.38234
19939, 32.4328, 5.94125
19939, 30.3471, 6.19982
19939, 32.7143, 6.06468
19939, 31.9895, 5.443
19939, 32.4006, 5.39537
19939, 30.9966, 6.20517
19939, 30.8472, 5.74815
